date,fii_net,dii_net,total_net,signal
2020-11-06,-805.14,-874.35,-1679.49,-1
2020-11-08,1013.66,-1415.54,-401.88,1
2020-11-09,1175.81,-724.31,451.5,1
2020-11-11,6207.19,-3463.86,2743.3299999999995,1
2020-11-12,4195.43,-2359.0,1836.4300000000003,1
2020-11-13,1935.92,-2462.42,-526.5,1
2020-11-17,4905.35,-3829.16,1076.1900000000005,1
2020-11-18,3071.93,-2789.85,282.0799999999999,1
2020-11-19,1180.61,-2854.94,-1674.3300000000002,1
2020-11-20,3860.78,-2868.66,992.1200000000003,1
2020-11-23,4738.44,-2944.05,1794.3899999999994,1
2020-11-24,4563.18,-2522.11,2041.0700000000002,1
2020-11-25,24.2,-1840.33,-1816.1299999999999,1
2020-11-26,2027.31,-3400.1,-1372.79,1
2020-11-27,7712.98,-4968.9,2744.08,1
2020-12-02,48.81,339.19,388.0,1
2020-12-03,-3475.29,3918.24,442.9499999999998,-1
2020-12-05,-1662.03,-364.0,-2026.03,-1
2020-12-06,-1311.49,1945.15,633.6600000000001,-1
2020-12-08,351.15,-939.67,-588.52,1
2020-12-10,615.17,-1028.77,-413.6,1
2020-12-11,1514.12,-2239.43,-725.31,1
2020-12-14,2264.38,-1721.11,543.2700000000002,1
2020-12-15,2484.09,-2666.79,-182.69999999999982,1
2020-12-16,1981.77,-1718.45,263.31999999999994,1
2020-12-17,2355.25,-2494.36,-139.11000000000013,1
2020-12-18,2720.95,-2424.61,296.3399999999997,1
2020-12-21,-323.55,486.12,162.57,-1
2020-12-22,1153.0,-661.51,491.49,1
2020-12-23,536.13,-1326.92,-790.7900000000001,1
2020-12-24,1225.69,-1897.92,-672.23,1
2020-12-28,1588.93,-1386.55,202.3800000000001,1
2020-12-29,2349.53,-2010.5,339.0300000000002,1
2020-12-30,1824.52,-587.43,1237.0900000000001,1
2020-12-31,1135.59,-257.64,877.9499999999999,1
2021-01-01,506.21,69.4,575.61,1
2021-01-02,1494.23,-90.46,1403.77,1
2021-01-03,125.15,-194.88,-69.72999999999999,1
2021-01-04,149.41,-296.84,-147.42999999999998,1
2021-01-06,-449.86,230.49,-219.37,-1
2021-01-07,-1245.29,880.6,-364.68999999999994,-1
2021-01-09,666.66,-1287.87,-621.2099999999999,1
2021-01-10,131.39,-613.08,-481.69000000000005,1
2021-01-11,-202.13,116.01,-86.11999999999999,-1
2021-01-12,-2765.84,3467.02,701.1799999999998,-1
2021-01-13,1879.06,-2370.17,-491.1100000000001,1
2021-01-14,1076.62,-188.1,888.5199999999999,1
2021-01-15,971.06,-942.07,28.989999999999895,1
2021-01-18,650.6,-42.51,608.09,1
2021-01-19,257.55,-199.3,58.25,1
2021-01-20,2289.05,-864.62,1424.4300000000003,1
2021-01-21,1614.66,-1039.48,575.1800000000001,1
2021-01-22,-635.69,-1290.35,-1926.04,-1
2021-01-25,-765.3,-387.76,-1153.06,-1
2021-01-27,-1688.22,-3.38,-1691.6000000000001,-1
2021-01-28,-3712.51,1736.92,-1975.5900000000001,-1
2021-01-29,-5930.66,2443.2,-3487.46,-1
2021-02-02,6181.56,-2035.2,4146.360000000001,1
2021-02-03,2223.16,-854.04,1369.12,1
2021-02-06,921.1,241.76,1162.8600000000001,1
2021-02-07,-982.8,930.39,-52.40999999999997,-1
2021-02-08,-1539.88,1505.82,-34.06000000000017,-1
2021-02-09,348.52,381.7,730.22,1
2021-02-11,244.87,-6.0,238.87,1
2021-02-12,-909.71,1372.65,462.94000000000005,-1
2021-02-15,1234.15,-1048.55,185.60000000000014,1
2021-02-16,1144.09,-1559.53,-415.44000000000005,1
2021-02-17,1008.2,-1283.38,-275.18000000000006,1
2021-02-18,903.07,-1217.34,-314.26999999999987,1
2021-02-19,118.75,-1174.98,-1056.23,1
2021-02-22,-893.25,-919.88,-1813.13,-1
2021-02-23,-1569.04,216.67,-1352.37,-1
2021-02-24,28739.17,230.44,28969.609999999997,1
2021-02-25,188.08,-746.57,-558.49,1
2021-02-26,-8295.17,1499.7,-6795.47,-1
2021-03-02,2520.92,-399.74,2121.1800000000003,1
2021-03-03,2088.7,392.91,2481.6099999999997,1
2021-03-05,-2289.46,552.92,-1736.54,-1
2021-03-06,1079.2,-278.97,800.23,1
2021-03-08,2116.6,-298.54,1818.06,1
2021-03-09,768.58,668.6,1437.18,1
2021-03-11,-401.48,195.56,-205.92000000000002,-1
2021-03-12,-3356.17,1648.79,-1707.38,-1
2021-03-15,-1101.35,-749.71,-1851.06,-1
2021-03-16,1692.31,-1168.59,523.72,1
2021-03-17,2625.82,-562.15,2063.67,1
2021-03-18,1258.47,-1116.17,142.29999999999995,1
2021-03-19,1418.43,559.62,1978.0500000000002,1
2021-03-22,-786.98,542.7,-244.27999999999997,-1
2021-03-23,-108.24,-529.69,-637.9300000000001,-1
2021-03-24,-1951.9,612.8,-1339.1000000000001,-1
2021-03-25,-3383.6,2267.69,-1115.9099999999999,-1
2021-03-26,-50.13,1703.14,1653.01,-1
2021-03-30,769.47,2181.01,2950.4800000000005,1
2021-03-31,-1685.91,2081.52,395.6099999999999,-1
2021-04-01,1843.22,-715.21,1128.01,1
2021-04-02,1936.74,-768.55,1168.19,1
2021-04-03,-223.11,-788.19,-1011.3000000000001,-1
2021-04-05,-1772.37,987.34,-785.0299999999999,-1
2021-04-06,1499.37,-1175.01,324.3599999999999,1
2021-04-08,2828.57,-411.36,2417.21,1
2021-04-10,860.5,228.06,1088.56,1
2021-04-11,-328.11,38.25,-289.86,-1
2021-04-13,-730.81,243.8,-487.00999999999993,-1
2021-04-15,979.7,-526.63,453.07000000000005,1
2021-04-16,437.51,657.55,1095.06,1
2021-04-19,-1633.7,2355.56,721.8599999999999,-1
2021-04-20,-1082.33,1323.01,240.68000000000006,-1
2021-04-22,-909.56,849.98,-59.57999999999993,-1
2021-04-23,-1360.76,1695.59,334.8299999999999,-1
2021-04-26,-1111.89,1022.57,-89.32000000000005,-1
2021-04-27,-1454.75,1463.44,8.690000000000055,-1
2021-04-28,766.02,436.2,1202.22,1
2021-04-29,809.37,-942.35,-132.98000000000002,1
2021-04-30,-3465.07,1419.31,-2045.7600000000002,-1
2021-05-01,986.3,-490.03,496.27,1
2021-05-02,1461.71,-1418.65,43.059999999999945,1
2021-05-03,-2014.16,-1191.19,-3205.3500000000004,-1
2021-05-04,-931.66,75.48,-856.18,-1
2021-05-05,-1110.5,-240.61,-1351.1100000000001,-1
2021-05-07,-338.43,645.59,307.16,-1
2021-05-08,-719.88,731.92,12.039999999999964,-1
2021-05-10,-1915.08,1868.23,-46.84999999999991,-1
2021-05-14,-2607.85,613.26,-1994.59,-1
2021-05-17,-2255.84,1948.48,-307.3600000000001,-1
2021-05-18,618.49,449.52,1068.01,1
2021-05-19,-697.75,-852.52,-1550.27,-1
2021-05-20,71.04,-876.06,-805.02,1
2021-05-21,510.16,649.1,1159.26,1
2021-05-24,585.36,-707.69,-122.33000000000004,1
2021-05-25,959.77,-563.59,396.17999999999995,1
2021-05-26,241.6,-438.59,-196.98999999999998,1
2021-05-27,-660.9,112.38,-548.52,-1
2021-05-28,913.59,1275.22,2188.81,1
2021-05-31,2412.39,179.78,2592.17,1
2021-06-01,-483.64,-380.41,-864.05,-1
2021-06-04,-1092.75,416.59,-676.1600000000001,-1
2021-06-05,1222.58,-632.51,590.0699999999999,1
2021-06-07,-543.3,521.3,-22.0,-1
2021-06-08,-69.37,-631.0,-700.37,-1
2021-06-09,-589.36,547.31,-42.05000000000007,-1
2021-06-10,-802.81,-998.69,-1801.5,-1
2021-06-12,-3361.28,1701.56,-1659.7200000000003,-1
2021-06-14,-503.51,544.26,40.75,-1
2021-06-15,633.69,-649.29,-15.599999999999909,1
2021-06-16,-870.29,-874.2,-1744.49,-1
2021-06-17,-879.73,45.24,-834.49,-1
2021-06-18,2680.57,446.2,3126.77,1
2021-06-21,-1244.71,138.09,-1106.6200000000001,-1
2021-06-22,-1027.94,302.45,-725.49,-1
2021-06-23,3156.53,1317.2,4473.7300000000005,1
2021-06-24,-2890.94,1138.76,-1752.18,-1
2021-06-25,-678.84,1832.76,1153.92,-1
2021-06-28,-1658.72,1277.08,-381.6400000000001,-1
2021-06-29,116.63,1810.05,1926.6799999999998,1
2021-06-30,-1646.66,1520.18,-126.48000000000002,-1
2021-07-01,382.3,-989.5,-607.2,1
2021-07-04,227.42,381.08,608.5,1
2021-07-05,-1142.75,1468.09,325.3399999999999,-1
2021-07-06,-186.46,983.97,797.51,-1
2021-07-07,532.94,-231.8,301.14000000000004,1
2021-07-09,-145.45,-136.57,-282.02,-1
2021-07-10,-1764.25,2528.64,764.3899999999999,-1
2021-07-12,-2584.97,2605.81,20.840000000000146,-1
2021-07-13,113.83,344.19,458.02,1
2021-07-14,-1303.95,1335.91,31.960000000000036,-1
2021-07-15,-264.77,439.41,174.64000000000004,-1
2021-07-16,-466.3,666.07,199.77000000000004,-1
2021-07-19,-2198.71,1047.66,-1151.05,-1
2021-07-20,-2834.96,873.14,-1961.8200000000002,-1
2021-07-22,-247.59,942.55,694.9599999999999,-1
2021-07-23,-163.31,2187.8,2024.4900000000002,-1
2021-07-26,-2376.79,1551.27,-825.52,-1
2021-07-27,-1459.08,729.96,-729.1199999999999,-1
2021-07-28,-2274.77,921.45,-1353.32,-1
2021-07-29,-866.26,2046.96,1180.7,-1
2021-07-30,-3848.31,2956.68,-891.6300000000001,-1
2021-08-01,6029.83,-2372.54,3657.29,1
2021-08-02,1876.6,-504.86,1371.7399999999998,1
2021-08-03,-1494.49,483.62,-1010.87,-1
2021-08-04,110.85,552.78,663.63,1
2021-08-06,1422.71,-1626.98,-204.26999999999998,1
2021-08-07,-554.92,-949.18,-1504.1,-1
2021-08-09,-802.51,0.6,-801.91,-1
2021-08-10,-64.01,-168.19,-232.2,-1
2021-08-11,-860.65,1911.77,1051.12,-1
2021-08-12,-579.27,1735.5,1156.23,-1
2021-08-13,819.77,149.5,969.27,1
2021-08-16,-1088.32,506.21,-582.1099999999999,-1
2021-08-17,-343.73,266.43,-77.30000000000001,-1
2021-08-18,-595.32,-729.49,-1324.81,-1
2021-08-20,-2287.03,119.3,-2167.73,-1
2021-08-23,-1363.36,1452.51,89.15000000000009,-1
2021-08-24,-1644.91,2380.05,735.1400000000001,-1
2021-08-25,-1071.83,-151.39,-1223.2199999999998,-1
2021-08-26,-1974.48,1055.21,-919.27,-1
2021-08-27,-778.75,1646.19,867.44,-1
2021-08-30,1202.81,688.85,1891.6599999999999,1
2021-08-31,3881.16,-1872.4,2008.7599999999998,1
2021-09-02,1300.65,-1756.24,-455.5899999999999,1
2021-09-03,2801.87,1250.22,4052.09,1
2021-09-06,-846.37,-271.7,-1118.07,-1
2021-09-07,-1124.65,106.55,-1018.1000000000001,-1
2021-09-08,211.91,-716.15,-504.24,1
2021-09-09,423.44,704.21,1127.65,1
2021-09-11,-2445.25,1417.63,-1027.62,-1
2021-09-12,-1585.55,782.84,-802.7099999999999,-1
2021-09-13,1419.31,-559.59,859.7199999999999,1
2021-09-14,1649.6,-310.31,1339.29,1
2021-09-15,232.84,167.67,400.51,1
2021-09-16,1621.88,-795.13,826.7500000000001,1
2021-09-17,1552.59,-1398.55,154.03999999999996,1
2021-09-20,92.54,-1626.58,-1534.04,1
2021-09-21,1041.92,2167.62,3209.54,1
2021-09-22,-1943.26,1850.02,-93.24000000000001,-1
2021-09-23,357.93,1173.09,1531.02,1
2021-09-24,442.49,-515.85,-73.36000000000001,1
2021-09-27,-594.63,1397.69,803.0600000000001,-1
2021-09-28,-1957.7,161.45,-1796.25,-1
2021-09-29,-1446.02,3262.16,1816.1399999999999,-1
2021-09-30,-2225.6,97.18,-2128.42,-1
2021-10-02,1786.97,-2075.68,-288.7099999999998,1
2021-10-03,-15.69,447.67,431.98,-1
2021-10-05,583.69,-476.26,107.43000000000006,1
2021-10-06,1329.7,-575.19,754.51,1
2021-10-08,-178.51,689.0,510.49,-1
2021-10-11,-469.5,766.95,297.45000000000005,-1
2021-10-12,-1092.4,386.63,-705.7700000000001,-1
2021-10-13,937.31,-431.72,505.5899999999999,1
2021-10-14,1681.6,-1750.59,-68.99000000000001,1
2021-10-18,512.44,-1703.87,-1191.4299999999998,1
2021-10-19,-505.79,-2578.22,-3084.0099999999998,-1
2021-10-20,-1843.09,-1680.73,-3523.8199999999997,-1
2021-10-21,-2818.9,428.45,-2390.4500000000003,-1
2021-10-22,-2697.7,1029.97,-1667.7299999999998,-1
2021-10-25,-2459.1,2390.23,-68.86999999999989,-1
2021-10-26,-2368.66,1385.41,-983.2499999999998,-1
2021-10-27,-1913.36,472.48,-1440.8799999999999,-1
2021-10-28,-3818.51,836.6,-2981.9100000000003,-1
2021-10-29,-5142.63,4342.51,-800.1199999999999,-1
2021-11-01,3138.9,-2610.13,528.77,1
2021-11-02,944.36,-707.68,236.68000000000006,1
2021-11-05,-336.0,-676.67,-1012.67,-1
2021-11-06,18.64,666.36,685.0,1
2021-11-08,238.14,206.28,444.41999999999996,1
2021-11-10,-1303.22,-373.28,-1676.5,-1
2021-11-11,-1637.46,445.76,-1191.7,-1
2021-11-15,424.74,1524.67,1949.41,1
2021-11-16,-560.67,577.34,16.670000000000073,-1
2021-11-17,-344.35,-61.14,-405.49,-1
2021-11-18,-3930.62,1885.66,-2044.9599999999998,-1
2021-11-22,-3438.76,2051.18,-1387.5800000000004,-1
2021-11-23,-4477.06,1412.05,-3065.01,-1
2021-11-24,-5122.65,3809.62,-1313.0299999999997,-1
2021-11-25,-2300.65,1367.8,-932.8500000000001,-1
2021-11-26,-5785.83,2294.11,-3491.72,-1
2021-11-29,-3332.21,4611.41,1279.1999999999998,-1
2021-11-30,-5445.25,5350.23,-95.02000000000044,-1
2021-12-01,571.47,-1334.5,-763.03,1
2021-12-02,-37.33,-597.62,-634.95,-1
2021-12-03,-942.6,-163.87,-1106.47,-1
2021-12-04,-1746.43,232.76,-1513.67,-1
2021-12-05,-1260.59,-704.36,-1964.9499999999998,-1
2021-12-07,-745.97,447.42,-298.55,-1
2021-12-08,-212.11,307.75,95.63999999999999,-1
2021-12-10,-278.32,-741.22,-1019.54,-1
2021-12-11,511.1,851.41,1362.51,1
2021-12-13,-2743.44,1351.03,-1392.41,-1
2021-12-14,-763.18,425.43,-337.74999999999994,-1
2021-12-15,-3407.04,1553.01,-1854.03,-1
2021-12-16,-1468.71,1533.15,64.44000000000005,-1
2021-12-17,-2069.9,1478.52,-591.3800000000001,-1
2021-12-20,-3565.36,2764.02,-801.3400000000001,-1
2021-12-21,-1209.82,1404.89,195.07000000000016,-1
2021-12-22,-827.26,1593.41,766.1500000000001,-1
2021-12-23,-271.59,1196.48,924.8900000000001,-1
2021-12-24,-715.0,-43.24,-758.24,-1
2021-12-27,-1038.25,955.79,-82.46000000000004,-1
2021-12-28,207.31,567.47,774.78,1
2021-12-29,-975.23,1006.93,31.699999999999932,-1
2021-12-30,-986.32,577.74,-408.58000000000004,-1
2021-12-31,575.39,1165.62,1741.0099999999998,1
2022-01-02,-21.79,1597.7,1575.91,-1
2022-01-04,1909.78,-183.79,1725.99,1
2022-01-06,-1930.16,984.11,-946.0500000000001,-1
2022-01-07,-2324.74,1310.71,-1014.0299999999997,-1
2022-01-08,2320.61,-822.23,1498.38,1
2022-01-13,-1390.85,1065.32,-325.53,-1
2022-01-14,-1598.2,371.41,-1226.79,-1
2022-01-17,-855.47,-115.31,-970.78,-1
2022-01-18,-1254.95,-220.2,-1475.15,-1
2022-01-19,-2704.77,-195.07,-2899.84,-1
2022-01-20,-4679.84,769.26,-3910.58,-1
2022-01-21,-3148.58,269.36,-2879.22,-1
2022-01-24,-3751.58,74.88,-3676.7,-1
2022-01-25,-7094.48,4534.53,-2559.95,-1
2022-01-27,-6266.75,2881.32,-3385.43,-1
2022-01-28,-5045.34,3358.67,-1686.67,-1
2022-01-31,-3624.48,3648.65,24.170000000000073,-1
2022-02-02,-183.6,425.96,242.35999999999999,-1
2022-02-03,-4338.94,3061.7,-1277.2399999999998,-1
2022-02-05,-1853.46,1951.1,97.63999999999987,-1
2022-02-06,-451.82,130.63,-321.19,-1
2022-02-08,825.18,117.79,942.9699999999999,1
2022-02-14,-4253.7,2170.29,-2083.41,-1
2022-02-15,-2298.76,4411.6,2112.84,-1
2022-02-16,-1890.96,1180.14,-710.8199999999999,-1
2022-02-17,-1242.1,901.1,-340.9999999999999,-1
2022-02-18,-2529.96,1929.08,-600.8800000000001,-1
2022-02-21,-2261.9,2392.85,130.94999999999982,-1
2022-02-22,-3245.52,4108.58,863.06,-1
2022-02-23,-3417.16,3024.37,-392.78999999999996,-1
2022-02-24,-6448.24,7667.75,1219.5100000000002,-1
2022-02-25,-4470.7,4318.24,-152.46000000000004,-1
2022-02-28,-3948.47,4142.82,194.3499999999999,-1
2022-03-01,902.64,803.11,1705.75,1
2022-03-02,-1597.54,-370.58,-1968.12,-1
2022-03-03,-6644.65,4799.24,-1845.4099999999999,-1
2022-03-06,-3770.51,2360.51,-1410.0,-1
2022-03-08,765.17,-518.42,246.75,1
2022-03-14,-176.52,1098.62,922.0999999999999,-1
2022-03-15,-1249.74,98.25,-1151.49,-1
2022-03-16,311.99,772.55,1084.54,1
2022-03-17,2800.14,-678.45,2121.6899999999996,1
2022-03-21,-2962.12,252.91,-2709.21,-1
2022-03-22,384.48,-602.05,-217.56999999999994,1
2022-03-23,481.33,-294.23,187.09999999999997,1
2022-03-24,-1740.71,2091.07,350.3600000000001,-1
2022-03-25,-1507.37,1373.02,-134.3499999999999,-1
2022-03-28,-801.41,1161.7,360.2900000000001,-1
2022-03-29,35.47,1713.31,1748.78,1
2022-03-30,1357.47,1216.0,2573.4700000000003,1
2022-03-31,3088.73,1145.28,4234.01,1
2022-04-01,1273.86,532.97,1806.83,1
2022-04-02,-2267.86,621.98,-1645.88,-1
2022-04-03,-7631.02,4738.99,-2892.0300000000007,-1
2022-04-04,1152.21,1675.01,2827.2200000000003,1
2022-04-05,-3288.18,1338.0,-1950.1799999999998,-1
2022-04-07,-2149.56,1688.39,-461.16999999999985,-1
2022-04-08,1474.77,-46.79,1427.98,1
2022-04-13,-2061.04,1410.85,-650.19,-1
2022-04-18,-6387.45,3341.96,-3045.49,-1
2022-04-19,-5871.69,3980.81,-1890.8799999999997,-1
2022-04-20,-3009.26,2645.82,-363.44000000000005,-1
2022-04-21,-713.69,2823.43,2109.74,-1
2022-04-22,-2461.72,1602.35,-859.3699999999999,-1
2022-04-25,-3302.85,1870.45,-1432.3999999999999,-1
2022-04-26,-1174.05,1643.84,469.78999999999996,-1
2022-04-27,-4064.54,1917.51,-2147.0299999999997,-1
2022-04-28,743.22,780.94,1524.16,1
2022-04-29,-3648.3,3490.3,-158.0,-1
2022-05-01,336.83,1271.95,1608.78,1
2022-05-04,374.89,105.42,480.31,1
2022-05-05,-2074.74,2229.31,154.57000000000016,-1
2022-05-07,1295.84,-257.59,1038.25,1
2022-05-08,1605.81,-495.94,1109.87,1
2022-05-13,-3780.08,3169.62,-610.46,-1
2022-05-16,-1788.93,1428.39,-360.53999999999996,-1
2022-05-17,-2192.44,2294.42,101.98000000000002,-1
2022-05-18,-1254.64,375.61,-879.0300000000001,-1
2022-05-19,-4899.92,3225.54,-1674.38,-1
2022-05-20,-1265.41,2148.95,883.5399999999997,-1
2022-05-23,-1951.17,1445.39,-505.78,-1
2022-05-24,-2393.45,1948.49,-444.9599999999998,-1
2022-05-25,-1803.06,2229.82,426.7600000000002,-1
2022-05-26,-1597.84,2906.46,1308.6200000000001,-1
2022-05-27,-1943.1,2727.47,784.3699999999999,-1
2022-05-30,502.08,1524.49,2026.57,1
2022-05-31,-1003.56,1845.15,841.5900000000001,-1
2022-06-01,-1926.77,800.91,-1125.8600000000001,-1
2022-06-04,-2279.97,622.92,-1657.0499999999997,-1
2022-06-05,-5517.08,3014.85,-2502.23,-1
2022-06-06,-2397.65,1940.0,-457.6500000000001,-1
2022-06-07,-330.13,1464.33,1134.1999999999998,-1
2022-06-13,-4164.01,2814.5,-1349.5100000000002,-1
2022-06-14,-4502.25,3807.6,-694.6500000000001,-1
2022-06-15,-3531.15,2588.0,-943.1500000000001,-1
2022-06-16,-3257.65,1929.14,-1328.51,-1
2022-06-17,-7818.61,6086.92,-1731.6899999999996,-1
2022-06-20,-1217.12,2093.39,876.27,-1
2022-06-21,-2701.21,3066.41,365.1999999999998,-1
2022-06-22,-2920.61,1859.07,-1061.5400000000002,-1
2022-06-23,-2319.06,2438.31,119.25,-1
2022-06-24,-2353.77,2213.44,-140.32999999999993,-1
2022-06-27,-1278.42,1184.47,-93.95000000000005,-1
2022-06-28,-1244.44,1205.63,-38.809999999999945,-1
2022-06-29,-851.06,847.46,-3.599999999999909,-1
2022-06-30,-1138.05,1378.2,240.1500000000001,-1
2022-07-01,496.27,-115.66,380.61,1
2022-07-02,-1157.23,-1376.49,-2533.7200000000003,-1
2022-07-03,-7482.08,5331.03,-2151.05,-1
2022-07-04,-5009.62,1774.7,-3234.92,-1
2022-07-06,-2293.98,1311.14,-982.8399999999999,-1
2022-07-07,-925.22,980.59,55.370000000000005,-1
2022-07-13,-2839.52,1799.22,-1040.3,-1
2022-07-14,309.06,-556.4,-247.33999999999997,1
2022-07-15,-1649.36,1059.46,-589.8999999999999,-1
2022-07-18,156.08,844.33,1000.4100000000001,1
2022-07-19,976.4,-100.73,875.67,1
2022-07-20,1780.94,-230.22,1550.72,1
2022-07-21,1799.32,-312.29,1487.03,1
2022-07-22,-675.45,739.38,63.92999999999995,-1
2022-07-25,-844.78,-72.26,-917.04,-1
2022-07-26,-1548.29,999.36,-548.93,-1
2022-07-27,-436.81,712.03,275.21999999999997,-1
2022-07-28,1637.69,600.29,2237.98,1
2022-07-29,1046.32,-0.91,1045.4099999999999,1
2022-08-02,-1967.89,1115.0,-852.8900000000001,-1
2022-08-03,-8142.6,6489.59,-1653.0100000000002,-1
2022-08-04,-575.04,-16.51,-591.55,-1
2022-08-06,-2484.25,1904.33,-579.9200000000001,-1
2022-08-07,-109.31,34.61,-74.7,-1
2022-08-08,1449.7,-140.73,1308.97,1
2022-08-16,1376.84,-136.24,1240.6,1
2022-08-17,2347.22,-510.23,1836.9899999999998,1
2022-08-18,-1706.0,470.79,-1235.21,-1
2022-08-19,1110.9,-1633.21,-522.31,1
2022-08-22,-453.77,-85.06,-538.8299999999999,-1
2022-08-23,563.0,-215.2,347.8,1
2022-08-24,23.19,-322.34,-299.15,1
2022-08-25,369.06,-334.31,34.75,1
2022-08-26,-51.12,453.59,402.46999999999997,-1
2022-08-29,-561.22,144.08,-417.14,-1
2022-08-30,4165.86,-656.72,3509.1399999999994,1
2022-09-02,-892.64,1793.35,900.7099999999999,-1
2022-09-03,-4818.71,3275.94,-1542.77,-1
2022-09-05,-3361.8,3077.24,-284.5600000000004,-1
2022-09-06,-1512.64,1624.9,112.25999999999999,-1
2022-10-01,-124.23,481.55,357.32,-1
2022-10-02,-1732.58,2727.23,994.6500000000001,-1
2022-10-03,-1981.15,945.71,-1035.44,-1
2022-10-05,-3960.59,2958.4,-1002.19,-1
2022-10-06,-3973.95,2831.07,-1142.8799999999997,-1
2022-10-08,1061.88,-768.45,293.43000000000006,1
2022-11-01,111.91,378.74,490.65,1
2022-11-02,108.53,-696.9,-588.37,1
2022-11-03,-2263.9,1686.85,-577.0500000000002,-1
2022-11-04,-1145.2,-486.5,-1631.7,-1
2022-11-05,-3609.35,4181.2,571.8499999999999,-1
2022-11-07,-170.51,-296.99,-467.5,-1
2022-11-08,2298.08,-729.56,1568.52,1
2022-12-01,-1001.57,1332.01,330.43999999999994,-1
2022-12-04,-3128.39,870.01,-2258.38,-1
2022-12-05,-5255.75,4815.64,-440.1099999999997,-1
2022-12-07,-1565.68,140.71,-1424.97,-1
2022-12-08,3040.46,-839.45,2201.01,1
